Culture	Time	TotalArea	Number
R09C04	1321377348.000000	30121.500000	171
R09C04	1321378488.000000	32711.000000	168
R09C04	1321379614.000000	35531.500000	165
R09C04	1321380746.000000	36342.500000	169
R09C04	1321381898.000000	40558.500000	169
R09C04	1321383028.000000	44208.500000	167
R09C04	1321384166.000000	48942.500000	160
R09C04	1321385302.000000	50302.500000	168
R09C04	1321386432.000000	55162.000000	162
R09C04	1321387562.000000	60219.500000	170
R09C04	1321388694.000000	66017.500000	162
R09C04	1321389838.000000	73126.500000	157
R09C04	1321390974.000000	79301.500000	155
R09C04	1321392108.000000	87202.500000	155
R09C04	1321393250.000000	95015.500000	158
R09C04	1321394386.000000	102339.500000	149
R09C04	1321395528.000000	108288.500000	146
R09C04	1321396686.000000	120864.000000	145
R09C04	1321397828.000000	132277.500000	148
R09C04	1321398976.000000	143582.000000	147
R09C04	1321400106.000000	159277.000000	145
R09C04	1321401246.000000	174003.500000	138
R09C04	1321402384.000000	187866.000000	138
R09C04	1321403524.000000	203301.000000	136
R09C04	1321404682.000000	224320.000000	129
R09C04	1321405822.000000	243614.500000	132
R09C04	1321406972.000000	262534.500000	133
R09C04	1321408110.000000	287729.000000	125
R09C04	1321409256.000000	308582.000000	112
R09C04	1321410388.000000	334056.500000	122
R09C04	1321411532.000000	359719.500000	118
R09C04	1321412696.000000	389069.500000	108
R09C04	1321413840.000000	416398.500000	110
R09C04	1321414986.000000	450680.500000	91
R09C04	1321416130.000000	480884.500000	96
R09C04	1321417276.000000	516473.000000	90
R09C04	1321418444.000000	549857.500000	80
R09C04	1321419612.000000	588314.000000	77
R09C04	1321420760.000000	625798.000000	64
R09C04	1321421904.000000	655500.000000	64
R09C04	1321423048.000000	693067.500000	54
R09C04	1321424190.000000	729113.000000	54
R09C04	1321425334.000000	760110.000000	52
R09C04	1321426494.000000	793564.000000	39
R09C04	1321427650.000000	845105.500000	32
R09C04	1321428788.000000	870947.000000	35
R09C04	1321429932.000000	914398.500000	32
R09C04	1321431074.000000	967737.000000	20
R09C04	1321432224.000000	988692.500000	24
R09C04	1321433378.000000	1007496.500000	21
R09C04	1321434548.000000	1024796.000000	20
R09C04	1321435696.000000	1041653.500000	18
R09C04	1321436838.000000	1058135.500000	17
R09C04	1321437984.000000	1078601.000000	14
R09C04	1321439136.000000	1096866.000000	9
R09C04	1321440284.000000	1108231.500000	10
R09C04	1321441462.000000	1119274.000000	9
R09C04	1321442604.000000	1128461.500000	8
R09C04	1321443754.000000	1138603.500000	8
R09C04	1321444904.000000	1150142.000000	7
R09C04	1321446052.000000	1158894.000000	8
R09C04	1321447206.000000	1165734.500000	7
R09C04	1321448388.000000	1171583.500000	5
R09C04	1321449540.000000	1176932.500000	7
R09C04	1321450684.000000	1180680.500000	11
R09C04	1321451834.000000	1185579.000000	5
R09C04	1321452988.000000	1189338.500000	6
R09C04	1321454134.000000	1193043.000000	5
R09C04	1321455332.000000	1393050.000000	1
R09C04	1321456504.000000	1392900.500000	1
R09C04	1321457674.000000	1392868.500000	1
R09C04	1321458846.000000	1393017.000000	1
R09C04	1321460014.000000	1392867.000000	1
R09C04	1321461190.000000	1392938.000000	1
R10C08	1321350402.000000	6542.000000	126
R10C08	1321351514.000000	7079.000000	125
R10C08	1321352634.000000	7628.500000	118
R10C08	1321353754.000000	7783.500000	120
R10C08	1321354878.000000	7823.000000	126
R10C08	1321356004.000000	9003.000000	121
R10C08	1321357128.000000	9346.000000	119
R10C08	1321358262.000000	11518.500000	121
R10C08	1321359390.000000	9775.500000	123
R10C08	1321360514.000000	11373.500000	119
R10C08	1321361642.000000	12278.000000	119
R10C08	1321362768.000000	13459.500000	125
R10C08	1321363894.000000	14976.000000	110
R10C08	1321365028.000000	14700.500000	119
R10C08	1321366168.000000	15740.500000	120
R10C08	1321367300.000000	16625.000000	112
R10C08	1321368426.000000	18472.000000	119
R10C08	1321369548.000000	20337.000000	117
R10C08	1321370682.000000	21420.500000	115
R10C08	1321371816.000000	23129.500000	119
R10C08	1321372950.000000	25437.000000	110
R10C08	1321374096.000000	27244.500000	114
R10C08	1321375234.000000	29972.500000	116
R10C08	1321376370.000000	32254.500000	106
R10C08	1321377506.000000	31906.000000	113
R10C08	1321378646.000000	36133.500000	115
R10C08	1321379770.000000	40162.500000	112
R10C08	1321380908.000000	44398.000000	108
R10C08	1321382054.000000	45152.000000	111
R10C08	1321383186.000000	49661.000000	104
R10C08	1321384326.000000	55353.000000	100
R10C08	1321385458.000000	59953.500000	100
R10C08	1321386586.000000	61624.500000	108
R10C08	1321387720.000000	67677.500000	111
R10C08	1321388854.000000	75246.500000	99
R10C08	1321389994.000000	82509.500000	95
R10C08	1321391130.000000	89163.500000	102
R10C08	1321392266.000000	98190.500000	101
R10C08	1321393406.000000	105437.000000	92
R10C08	1321394546.000000	114692.500000	100
R10C08	1321395686.000000	125298.000000	91
R10C08	1321396844.000000	135260.000000	92
R10C08	1321397986.000000	147754.000000	88
R10C08	1321399132.000000	159555.500000	91
R10C08	1321400262.000000	172573.500000	92
R10C08	1321401402.000000	187971.000000	88
R10C08	1321402538.000000	202484.000000	86
R10C08	1321403680.000000	222246.000000	80
R10C08	1321404838.000000	239424.000000	74
R10C08	1321405980.000000	263073.500000	79
R10C08	1321407130.000000	280767.000000	75
R10C08	1321408266.000000	303355.500000	71
R10C08	1321409412.000000	329267.500000	65
R10C08	1321410544.000000	351315.000000	64
R10C08	1321411698.000000	381680.500000	61
R10C08	1321412852.000000	411624.000000	58
R10C08	1321413996.000000	434246.500000	66
R10C08	1321415142.000000	469039.500000	53
R10C08	1321416288.000000	499264.500000	53
R10C08	1321417432.000000	531605.500000	47
R10C08	1321418602.000000	567864.500000	45
R10C08	1321419770.000000	605629.000000	41
R10C08	1321420918.000000	642930.000000	40
R10C08	1321422062.000000	671518.000000	39
R10C08	1321423202.000000	708155.500000	37
R10C08	1321424344.000000	744998.000000	33
R10C08	1321425490.000000	792758.500000	29
R10C08	1321426662.000000	834230.000000	25
R10C08	1321427804.000000	862309.000000	23
R10C08	1321428942.000000	889334.500000	26
R10C08	1321430088.000000	914764.000000	20
R10C08	1321431230.000000	938764.000000	21
R10C08	1321432380.000000	1003683.500000	17
R10C08	1321433536.000000	1022188.000000	18
R10C08	1321434706.000000	1040231.000000	19
R10C08	1321435852.000000	1056833.500000	16
R10C08	1321436992.000000	1073720.500000	15
R10C08	1321438140.000000	1092032.000000	12
R10C08	1321439292.000000	1105050.500000	14
R10C08	1321440442.000000	1116921.500000	14
R10C08	1321441618.000000	1130522.500000	13
R10C08	1321442760.000000	1140958.500000	10
R10C08	1321443910.000000	1151066.000000	9
R10C08	1321445062.000000	1161520.000000	9
R10C08	1321446210.000000	1170751.500000	11
R10C08	1321447364.000000	1178406.500000	7
R10C08	1321448544.000000	1192549.500000	8
R10C08	1321449696.000000	1193142.500000	10
R10C08	1321450842.000000	1204312.500000	7
R10C08	1321451992.000000	1209035.500000	7
R10C08	1321453144.000000	1213184.000000	9
R10C08	1321454290.000000	1217471.500000	9
R10C08	1321455494.000000	1392873.500000	1
R10C08	1321456664.000000	1392909.500000	1
R10C08	1321457834.000000	1392801.500000	1
R10C08	1321459006.000000	1392924.500000	1
R10C08	1321460176.000000	1392748.000000	1
R10C08	1321461348.000000	1392705.000000	1
R10C09	1321350384.000000	9501.500000	139
R10C09	1321351498.000000	11215.000000	126
R10C09	1321352618.000000	10031.000000	142
R10C09	1321353736.000000	10389.500000	142
R10C09	1321354860.000000	11072.500000	140
R10C09	1321355986.000000	12874.000000	130
R10C09	1321357110.000000	11428.000000	135
R10C09	1321358244.000000	13243.500000	121
R10C09	1321359372.000000	13525.000000	135
R10C09	1321360496.000000	13904.500000	133
R10C09	1321361626.000000	15242.000000	131
R10C09	1321362750.000000	16263.000000	128
R10C09	1321363878.000000	15492.500000	135
R10C09	1321365010.000000	16535.500000	132
R10C09	1321366150.000000	17542.000000	130
R10C09	1321367282.000000	19203.500000	132
R10C09	1321368408.000000	19934.500000	136
R10C09	1321369532.000000	22159.500000	129
R10C09	1321370664.000000	23241.500000	129
R10C09	1321371798.000000	22681.000000	135
R10C09	1321372932.000000	26532.000000	130
R10C09	1321374078.000000	27882.000000	133
R10C09	1321375216.000000	27412.000000	134
R10C09	1321376352.000000	31639.000000	125
R10C09	1321377488.000000	33506.000000	130
R10C09	1321378628.000000	37156.000000	131
R10C09	1321379754.000000	39650.000000	131
R10C09	1321380890.000000	40374.000000	138
R10C09	1321382036.000000	43780.000000	130
R10C09	1321383168.000000	48405.000000	125
R10C09	1321384308.000000	49935.500000	137
R10C09	1321385440.000000	54547.000000	128
R10C09	1321386568.000000	59034.500000	127
R10C09	1321387702.000000	63668.500000	131
R10C09	1321388836.000000	71101.000000	119
R10C09	1321389976.000000	73383.000000	116
R10C09	1321391112.000000	82178.000000	106
R10C09	1321392248.000000	89288.500000	107
R10C09	1321393390.000000	96264.000000	111
R10C09	1321394528.000000	103402.500000	108
R10C09	1321395668.000000	112877.500000	110
R10C09	1321396826.000000	121369.000000	113
R10C09	1321397968.000000	131806.500000	106
R10C09	1321399114.000000	142329.000000	103
R10C09	1321400244.000000	156367.500000	97
R10C09	1321401384.000000	168064.000000	98
R10C09	1321402520.000000	184227.000000	99
R10C09	1321403662.000000	198890.000000	100
R10C09	1321404820.000000	212889.000000	88
R10C09	1321405962.000000	229832.500000	90
R10C09	1321407112.000000	246306.000000	90
R10C09	1321408248.000000	265063.000000	79
R10C09	1321409394.000000	286378.500000	87
R10C09	1321410526.000000	309088.500000	79
R10C09	1321411678.000000	331165.000000	74
R10C09	1321412836.000000	352335.500000	72
R10C09	1321413978.000000	376402.000000	65
R10C09	1321415124.000000	402320.000000	64
R10C09	1321416270.000000	410052.500000	57
R10C09	1321417414.000000	457082.000000	51
R10C09	1321418584.000000	483855.000000	53
R10C09	1321419752.000000	515985.000000	52
R10C09	1321420900.000000	542490.500000	47
R10C09	1321422044.000000	572487.500000	44
R10C09	1321423184.000000	600704.000000	49
R10C09	1321424328.000000	631588.000000	42
R10C09	1321425472.000000	650699.500000	31
R10C09	1321426644.000000	689799.000000	41
R10C09	1321427786.000000	732813.500000	30
R10C09	1321428924.000000	760268.500000	30
R10C09	1321430072.000000	785381.000000	30
R10C09	1321431212.000000	808787.500000	30
R10C09	1321432362.000000	852744.000000	28
R10C09	1321433518.000000	876676.000000	24
R10C09	1321434688.000000	901078.500000	19
R10C09	1321435834.000000	917101.500000	25
R10C09	1321436976.000000	939531.000000	17
R10C09	1321438124.000000	959293.500000	18
R10C09	1321439276.000000	977062.500000	17
R10C09	1321440424.000000	994916.000000	13
R10C09	1321441600.000000	1013361.000000	14
R10C09	1321442744.000000	1040539.500000	11
R10C09	1321443894.000000	1053815.500000	12
R10C09	1321445044.000000	1066069.500000	15
R10C09	1321446192.000000	1078713.500000	10
R10C09	1321447346.000000	1092053.500000	8
R10C09	1321448528.000000	1099630.500000	9
R10C09	1321449678.000000	1111803.500000	8
R10C09	1321450824.000000	1119781.000000	7
R10C09	1321451974.000000	1128280.500000	7
R10C09	1321453128.000000	1136038.000000	6
R10C09	1321454272.000000	1143233.500000	8
R10C09	1321455476.000000	1392856.500000	1
R10C09	1321456646.000000	1392784.000000	1
R10C09	1321457816.000000	1392692.000000	1
R10C09	1321458988.000000	1392757.000000	1
R10C09	1321460158.000000	1392777.500000	1
R10C09	1321461330.000000	1392752.000000	1
R08C07	1321350136.000000	8834.000000	152
R08C07	1321351254.000000	9141.500000	145
R08C07	1321352372.000000	10551.500000	146
R08C07	1321353492.000000	11064.000000	141
R08C07	1321354616.000000	10288.000000	153
R08C07	1321355742.000000	10582.500000	141
R08C07	1321356864.000000	12181.000000	143
R08C07	1321358000.000000	13133.500000	138
R08C07	1321359126.000000	13898.000000	136
R08C07	1321360252.000000	13806.500000	141
R08C07	1321361380.000000	14354.500000	145
R08C07	1321362506.000000	16208.500000	143
R08C07	1321363630.000000	15600.000000	148
R08C07	1321364764.000000	18084.000000	132
R08C07	1321365904.000000	20095.500000	140
R08C07	1321367036.000000	21602.500000	135
R08C07	1321368164.000000	20347.500000	144
R08C07	1321369288.000000	22832.000000	144
R08C07	1321370420.000000	25876.500000	140
R08C07	1321371552.000000	27194.500000	139
R08C07	1321372684.000000	29794.500000	132
R08C07	1321373832.000000	31765.500000	129
R08C07	1321374970.000000	34787.500000	129
R08C07	1321376104.000000	38448.000000	133
R08C07	1321377240.000000	40227.000000	128
R08C07	1321378380.000000	41723.500000	133
R08C07	1321379506.000000	46805.000000	129
R08C07	1321380638.000000	51882.000000	127
R08C07	1321381790.000000	52964.500000	125
R08C07	1321382920.000000	58185.500000	120
R08C07	1321384058.000000	64703.000000	125
R08C07	1321385196.000000	70809.000000	130
R08C07	1321386326.000000	72553.000000	129
R08C07	1321387458.000000	80609.500000	123
R08C07	1321388586.000000	89058.500000	128
R08C07	1321389730.000000	97551.500000	131
R08C07	1321390866.000000	105860.500000	128
R08C07	1321392002.000000	115553.000000	124
R08C07	1321393142.000000	127813.500000	115
R08C07	1321394280.000000	136903.500000	112
R08C07	1321395422.000000	144917.500000	118
R08C07	1321396574.000000	161143.500000	112
R08C07	1321397722.000000	173831.500000	104
R08C07	1321398868.000000	193891.000000	103
R08C07	1321400000.000000	209478.500000	100
R08C07	1321401140.000000	228988.500000	96
R08C07	1321402278.000000	246057.000000	97
R08C07	1321403418.000000	267034.000000	93
R08C07	1321404576.000000	289400.500000	93
R08C07	1321405716.000000	316025.000000	84
R08C07	1321406866.000000	340282.500000	84
R08C07	1321408004.000000	366451.000000	76
R08C07	1321409150.000000	398566.000000	78
R08C07	1321410286.000000	426711.000000	77
R08C07	1321411428.000000	459067.500000	75
R08C07	1321412590.000000	494603.500000	71
R08C07	1321413734.000000	530206.500000	59
R08C07	1321414882.000000	573095.000000	52
R08C07	1321416024.000000	613803.500000	53
R08C07	1321417168.000000	652494.000000	44
R08C07	1321418340.000000	690138.000000	32
R08C07	1321419504.000000	728451.000000	30
R08C07	1321420652.000000	815675.000000	26
R08C07	1321421798.000000	842759.000000	28
R08C07	1321422942.000000	884784.500000	21
R08C07	1321424084.000000	911782.000000	17
R08C07	1321425228.000000	941149.000000	17
R08C07	1321426382.000000	970834.500000	16
R08C07	1321427544.000000	996064.500000	18
R08C07	1321428682.000000	1041611.000000	13
R08C07	1321429826.000000	1063425.500000	9
R08C07	1321430970.000000	1085110.000000	8
R08C07	1321432116.000000	1104467.000000	4
R08C07	1321433270.000000	1125496.000000	5
R08C07	1321434442.000000	1139837.500000	5
R08C07	1321435590.000000	1159856.500000	3
R08C07	1321436732.000000	1174232.500000	4
R08C07	1321437876.000000	1264841.500000	3
R08C07	1321439030.000000	1273356.500000	2
R08C07	1321440178.000000	1281481.000000	2
R08C07	1321441354.000000	1298036.000000	2
R08C07	1321442498.000000	1303456.000000	4
R08C07	1321443648.000000	1307893.500000	1
R08C07	1321444796.000000	1313217.000000	2
R08C07	1321445946.000000	1317876.000000	2
R08C07	1321447100.000000	1322502.500000	2
R08C07	1321448282.000000	1324978.500000	1
R08C07	1321449432.000000	1329214.000000	2
R08C07	1321450576.000000	1331593.500000	3
R08C07	1321451728.000000	1334296.500000	1
R08C07	1321452880.000000	1336430.000000	1
R08C07	1321454026.000000	1338734.500000	3
R08C07	1321455224.000000	1392899.000000	1
R08C07	1321456396.000000	1392860.500000	1
R08C07	1321457566.000000	1392809.500000	1
R08C07	1321458738.000000	1392857.500000	1
R08C07	1321459906.000000	1392984.000000	1
R08C07	1321461080.000000	1393010.000000	1
R08C06	1321350154.000000	25614.500000	159
R08C06	1321351272.000000	27092.500000	159
R08C06	1321352390.000000	25018.500000	160
R08C06	1321353510.000000	25094.500000	150
R08C06	1321354634.000000	26007.000000	154
R08C06	1321355760.000000	26130.000000	148
R08C06	1321356882.000000	26150.000000	156
R08C06	1321358018.000000	27590.000000	161
R08C06	1321359144.000000	25612.000000	158
R08C06	1321360270.000000	25998.000000	159
R08C06	1321361398.000000	28635.500000	146
R08C06	1321362522.000000	27121.500000	156
R08C06	1321363648.000000	28178.500000	152
R08C06	1321364782.000000	29045.500000	145
R08C06	1321365922.000000	30197.000000	155
R08C06	1321367054.000000	31851.000000	155
R08C06	1321368182.000000	29233.000000	159
R08C06	1321369304.000000	32501.000000	148
R08C06	1321370438.000000	33997.000000	157
R08C06	1321371570.000000	34319.500000	142
R08C06	1321372702.000000	36428.500000	153
R08C06	1321373850.000000	37316.500000	150
R08C06	1321374988.000000	39843.000000	143
R08C06	1321376122.000000	41243.000000	156
R08C06	1321377258.000000	43387.000000	151
R08C06	1321378398.000000	46326.000000	148
R08C06	1321379524.000000	48226.500000	135
R08C06	1321380658.000000	47847.000000	149
R08C06	1321381808.000000	51305.000000	152
R08C06	1321382938.000000	53959.000000	148
R08C06	1321384078.000000	1372350.000000	5
R08C06	1321385212.000000	59452.500000	153
R08C06	1321386342.000000	63229.000000	152
R08C06	1321387474.000000	67245.000000	144
R08C06	1321388604.000000	72823.500000	144
R08C06	1321389748.000000	79226.500000	129
R08C06	1321390884.000000	84405.500000	124
R08C06	1321392020.000000	90668.500000	136
R08C06	1321393160.000000	97092.000000	132
R08C06	1321394298.000000	103098.000000	133
R08C06	1321395438.000000	112429.500000	133
R08C06	1321396594.000000	119752.500000	130
R08C06	1321397740.000000	129148.500000	127
R08C06	1321398886.000000	137964.500000	129
R08C06	1321400018.000000	146944.000000	127
R08C06	1321401158.000000	158850.500000	122
R08C06	1321402296.000000	170097.000000	115
R08C06	1321403434.000000	186316.500000	121
R08C06	1321404594.000000	197785.000000	116
R08C06	1321405734.000000	214812.500000	105
R08C06	1321406884.000000	229006.500000	104
R08C06	1321408022.000000	256543.000000	100
R08C06	1321409168.000000	271294.500000	103
R08C06	1321410302.000000	287173.500000	102
R08C06	1321411444.000000	305210.500000	99
R08C06	1321412608.000000	326760.000000	97
R08C06	1321413750.000000	352672.000000	98
R08C06	1321414898.000000	376416.500000	88
R08C06	1321416042.000000	396937.500000	88
R08C06	1321417186.000000	420412.500000	94
R08C06	1321418358.000000	448007.500000	86
R08C06	1321419522.000000	473052.000000	76
R08C06	1321420670.000000	498236.000000	75
R08C06	1321421816.000000	525245.000000	70
R08C06	1321422960.000000	552083.000000	73
R08C06	1321424102.000000	581002.000000	65
R08C06	1321425246.000000	612274.500000	59
R08C06	1321426400.000000	638589.500000	56
R08C06	1321427560.000000	670756.000000	49
R08C06	1321428698.000000	702089.000000	47
R08C06	1321429844.000000	725359.500000	40
R08C06	1321430986.000000	757635.500000	32
R08C06	1321432134.000000	785192.000000	28
R08C06	1321433288.000000	812668.000000	27
R08C06	1321434460.000000	846685.500000	29
R08C06	1321435608.000000	871378.500000	28
R08C06	1321436750.000000	894440.500000	26
R08C06	1321437894.000000	918442.000000	27
R08C06	1321439048.000000	998417.000000	17
R08C06	1321440196.000000	1019744.000000	17
R08C06	1321441372.000000	1034169.000000	17
R08C06	1321442516.000000	1053416.500000	11
R08C06	1321443666.000000	1069298.000000	10
R08C06	1321444814.000000	1083393.500000	8
R08C06	1321445962.000000	1124527.500000	7
R08C06	1321447118.000000	1135088.500000	8
R08C06	1321448298.000000	1144137.500000	7
R08C06	1321449450.000000	1152643.500000	6
R08C06	1321450594.000000	1160377.000000	7
R08C06	1321451744.000000	1167864.500000	6
R08C06	1321452898.000000	1174036.500000	6
R08C06	1321454044.000000	1179988.500000	6
R08C06	1321455242.000000	1392866.500000	1
R08C06	1321456414.000000	1389709.500000	1
R08C06	1321457584.000000	1392795.500000	1
R08C06	1321458756.000000	1392820.500000	1
R08C06	1321459924.000000	1392722.000000	1
R08C06	1321461098.000000	1392745.000000	1
R08C05	1321350172.000000	9589.500000	124
R08C05	1321351290.000000	9404.500000	126
R08C05	1321352406.000000	10289.500000	126
R08C05	1321353528.000000	10334.000000	128
R08C05	1321354652.000000	9595.500000	132
R08C05	1321355778.000000	10927.000000	126
R08C05	1321356900.000000	11695.500000	131
R08C05	1321358036.000000	11008.000000	133
R08C05	1321359160.000000	12844.500000	120
R08C05	1321360286.000000	11798.000000	129
R08C05	1321361414.000000	12296.500000	130
R08C05	1321362540.000000	13219.500000	131
R08C05	1321363666.000000	13839.000000	132
R08C05	1321364800.000000	14756.000000	125
R08C05	1321365940.000000	16442.500000	121
R08C05	1321367072.000000	16341.000000	125
R08C05	1321368200.000000	15601.500000	133
R08C05	1321369322.000000	18138.500000	121
R08C05	1321370456.000000	20177.500000	124
R08C05	1321371588.000000	22010.500000	122
R08C05	1321372720.000000	23485.000000	122
R08C05	1321373868.000000	24572.000000	118
R08C05	1321375006.000000	26754.500000	123
R08C05	1321376140.000000	28609.500000	119
R08C05	1321377276.000000	31283.500000	119
R08C05	1321378416.000000	31555.000000	120
R08C05	1321379542.000000	32967.000000	120
R08C05	1321380676.000000	36613.000000	126
R08C05	1321381826.000000	39427.500000	115
R08C05	1321382956.000000	43066.000000	117
R08C05	1321384096.000000	44380.000000	117
R08C05	1321385230.000000	48185.500000	119
R08C05	1321386360.000000	52191.500000	115
R08C05	1321387492.000000	56925.000000	114
R08C05	1321388622.000000	61315.000000	118
R08C05	1321389766.000000	67216.000000	114
R08C05	1321390902.000000	71697.500000	109
R08C05	1321392038.000000	78422.500000	105
R08C05	1321393178.000000	80443.000000	111
R08C05	1321394314.000000	89530.000000	104
R08C05	1321395456.000000	97130.000000	99
R08C05	1321396616.000000	104242.500000	102
R08C05	1321397758.000000	112130.000000	101
R08C05	1321398904.000000	121014.500000	99
R08C05	1321400036.000000	129757.000000	100
R08C05	1321401176.000000	142788.500000	91
R08C05	1321402312.000000	151290.500000	94
R08C05	1321403452.000000	165136.000000	92
R08C05	1321404610.000000	177769.000000	90
R08C05	1321405752.000000	190639.000000	93
R08C05	1321406900.000000	204285.000000	93
R08C05	1321408040.000000	222106.000000	87
R08C05	1321409184.000000	237004.000000	85
R08C05	1321410320.000000	253473.000000	93
R08C05	1321411462.000000	271462.500000	84
R08C05	1321412626.000000	292404.000000	85
R08C05	1321413768.000000	317141.000000	77
R08C05	1321414916.000000	337692.000000	77
R08C05	1321416060.000000	359395.500000	80
R08C05	1321417204.000000	384109.000000	79
R08C05	1321418376.000000	408911.500000	79
R08C05	1321419540.000000	437947.500000	66
R08C05	1321420688.000000	464574.000000	67
R08C05	1321421832.000000	492956.000000	67
R08C05	1321422978.000000	521491.500000	59
R08C05	1321424118.000000	551704.500000	53
R08C05	1321425264.000000	583444.500000	49
R08C05	1321426418.000000	616594.000000	46
R08C05	1321427578.000000	646666.500000	42
R08C05	1321428718.000000	676112.500000	46
R08C05	1321429862.000000	707706.500000	40
R08C05	1321431004.000000	736765.500000	35
R08C05	1321432152.000000	768308.000000	33
R08C05	1321433306.000000	797643.000000	32
R08C05	1321434478.000000	840459.000000	22
R08C05	1321435624.000000	885129.500000	23
R08C05	1321436768.000000	917352.500000	23
R08C05	1321437912.000000	940398.000000	19
R08C05	1321439066.000000	983203.000000	15
R08C05	1321440214.000000	1000570.500000	18
R08C05	1321441390.000000	1022425.500000	16
R08C05	1321442534.000000	1036081.500000	16
R08C05	1321443682.000000	1059839.500000	16
R08C05	1321444832.000000	1070620.000000	14
R08C05	1321445982.000000	1081240.000000	11
R08C05	1321447136.000000	1091604.000000	15
R08C05	1321448316.000000	1100168.500000	15
R08C05	1321449468.000000	1108401.000000	15
R08C05	1321450612.000000	1116359.500000	10
R08C05	1321451762.000000	1123531.000000	11
R08C05	1321452916.000000	1130097.500000	12
R08C05	1321454062.000000	1138038.500000	11
R08C05	1321455260.000000	1392972.000000	1
R08C05	1321456432.000000	1392852.500000	1
R08C05	1321457602.000000	1392951.000000	1
R08C05	1321458774.000000	1392939.500000	1
R08C05	1321459942.000000	1393011.000000	1
R08C05	1321461116.000000	1392898.000000	1
R08C04	1321350190.000000	7866.000000	122
R08C04	1321351308.000000	9008.000000	119
R08C04	1321352424.000000	9216.000000	117
R08C04	1321353546.000000	9672.000000	113
R08C04	1321354668.000000	9892.500000	116
R08C04	1321355796.000000	10556.500000	118
R08C04	1321356918.000000	11404.500000	117
R08C04	1321358052.000000	12376.000000	114
R08C04	1321359178.000000	11932.000000	115
R08C04	1321360304.000000	12298.500000	119
R08C04	1321361432.000000	14072.500000	116
R08C04	1321362558.000000	15161.000000	113
R08C04	1321363684.000000	14426.500000	124
R08C04	1321364818.000000	17411.000000	116
R08C04	1321365958.000000	16944.000000	122
R08C04	1321367090.000000	18275.500000	119
R08C04	1321368218.000000	21319.500000	118
R08C04	1321369340.000000	21391.500000	113
R08C04	1321370474.000000	23340.000000	114
R08C04	1321371606.000000	24339.500000	116
R08C04	1321372738.000000	26504.500000	117
R08C04	1321373886.000000	28689.000000	109
R08C04	1321375024.000000	31949.500000	118
R08C04	1321376158.000000	34892.000000	107
R08C04	1321377294.000000	37351.000000	113
R08C04	1321378434.000000	38245.000000	107
R08C04	1321379560.000000	43713.500000	109
R08C04	1321380694.000000	47923.500000	110
R08C04	1321381844.000000	49349.000000	104
R08C04	1321382974.000000	54129.500000	105
R08C04	1321384112.000000	60695.500000	106
R08C04	1321385248.000000	65046.000000	101
R08C04	1321386378.000000	71165.000000	100
R08C04	1321387510.000000	73211.000000	105
R08C04	1321388640.000000	82141.000000	98
R08C04	1321389784.000000	90564.500000	94
R08C04	1321390920.000000	97957.500000	96
R08C04	1321392056.000000	102320.500000	105
R08C04	1321393196.000000	114510.500000	97
R08C04	1321394332.000000	123003.500000	98
R08C04	1321395474.000000	135003.000000	92
R08C04	1321396634.000000	145489.000000	94
R08C04	1321397776.000000	157186.500000	89
R08C04	1321398922.000000	170801.500000	87
R08C04	1321400054.000000	184850.000000	90
R08C04	1321401192.000000	200576.000000	89
R08C04	1321402330.000000	217596.500000	87
R08C04	1321403470.000000	235673.500000	78
R08C04	1321404628.000000	257237.500000	71
R08C04	1321405770.000000	281436.000000	68
R08C04	1321406920.000000	302754.500000	67
R08C04	1321408058.000000	323548.000000	68
R08C04	1321409202.000000	348902.500000	64
R08C04	1321410336.000000	372612.000000	60
R08C04	1321411480.000000	403725.500000	53
R08C04	1321412644.000000	428871.500000	56
R08C04	1321413786.000000	457923.000000	57
R08C04	1321414934.000000	489518.000000	48
R08C04	1321416076.000000	523275.500000	48
R08C04	1321417222.000000	556646.000000	43
R08C04	1321418392.000000	590639.500000	40
R08C04	1321419558.000000	628672.500000	35
R08C04	1321420706.000000	672422.500000	37
R08C04	1321421850.000000	704910.500000	34
R08C04	1321422996.000000	741909.000000	31
R08C04	1321424136.000000	772906.500000	29
R08C04	1321425282.000000	801932.000000	21
R08C04	1321426438.000000	835227.000000	19
R08C04	1321427596.000000	863329.000000	19
R08C04	1321428734.000000	689377.500000	25
R08C04	1321429880.000000	918738.500000	19
R08C04	1321431022.000000	982053.000000	19
R08C04	1321432170.000000	1009204.500000	18
R08C04	1321433324.000000	1068872.000000	12
R08C04	1321434496.000000	1082703.500000	14
R08C04	1321435642.000000	1097275.500000	11
R08C04	1321436784.000000	1113808.500000	13
R08C04	1321437930.000000	1126030.000000	10
R08C04	1321439082.000000	1134841.000000	11
R08C04	1321440232.000000	1146244.500000	7
R08C04	1321441408.000000	1155141.000000	9
R08C04	1321442552.000000	1164084.000000	10
R08C04	1321443700.000000	1172051.500000	10
R08C04	1321444850.000000	1179820.000000	8
R08C04	1321446000.000000	1224794.000000	5
R08C04	1321447154.000000	1229973.500000	6
R08C04	1321448334.000000	1235380.000000	6
R08C04	1321449486.000000	1239178.000000	6
R08C04	1321450630.000000	1243273.000000	6
R08C04	1321451780.000000	1246264.000000	6
R08C04	1321452934.000000	1249073.500000	6
R08C04	1321454080.000000	1252791.500000	4
R08C04	1321455278.000000	1393171.000000	1
R08C04	1321456450.000000	1393111.000000	1
