"K" "r"
9203.71915997085 0.434404049437107
8984.0187766317 0.457010236363148
10078.0050992975 0.376274071948587
10960.733045743 0.481879878569724
10366.4271431827 0.454107154686137
12975.8969087996 0.483776657365383
16723.4181267576 0.446771395096761
16970.9970265769 0.493869501199192
16451.2378384681 0.55147252924819
15787.4147006407 0.548253433267307
13643.3883780889 0.590501547240228
13936.232518368 0.530591731392052
9535.18635701567 0.671202821949109
7040.13093899077 0.31769831068436
6487.89936016226 0.341621774247713
5879.72908606594 0.394053900928698
6141.12649123302 0.359135626587988
8352.02787779327 0.437165954074482
7241.09897456975 0.370753940620395
7868.35846660073 0.32174826583716
7402.89874787727 0.347422248956167
7662.53715043449 0.524909420666283
6860.54468597931 0.578954942626933
6731.38489311713 0.374949732700616
6465.35046261175 0.427255839754803
5984.86399664518 0.39191161121264
8145.00545654279 0.370503094754158
7616.10776369176 0.312071878711734
10045.3187204594 0.469453098370465
7645.22827228006 0.422638078229516
6155.03187096901 0.569009734017483
5885.97303209519 0.510002674547166
9081.2049474832 0.463682540847395
8369.73257250102 0.400838363790876
7451.18376506731 0.437046259344474
7829.74625233872 0.540912813498187
8183.28660373589 0.555521915351394
8562.19151014558 0.36624707336327
8887.97562864887 0.343797766691825
8962.97361055753 0.322455872467418
9722.54367902266 0.301632905056659
9502.14370277294 0.330773076599945
8436.99819355844 0.484572985877334
9579.39952493529 0.397784048746833
13766.7769967533 0.337176508669948
13119.3077673438 0.357142871700021
11726.8707064824 0.454640617862832
12698.2057498504 0.446059670412258
16764.9184262688 0.307183060587904
12038.9157206482 0.357353192327941
15005.0596628796 0.366478684928934
12056.1203015681 0.472845642967748
6748.05252010621 0.372889812676168
7115.99823440799 0.429130685745145
7998.85245966622 0.487139206593705
8231.56930692237 0.63919796546385
9306.3028858783 0.510722100610473
5837.85313740791 0.390331151256529
5619.36452605602 0.330275931034957
6528.2542986074 0.26438161947606
6188.14432731853 0.2030292629366
5298.81898458836 0.309378938057608
6225.81585852573 0.427180481916563
5870.19393615841 0.262281957373227
6668.22156422722 0.240377595296886
6058.76063639288 0.330155079661092
5543.95594951825 0.280236800624403
5775.58635186834 0.319939226717078
6007.48253781065 0.306566447915189
5635.44611779508 0.421449355783236
6652.81390464827 0.380656689658813
5658.43614987847 0.330018344216704
5406.19771168153 0.213369299688035
6885.17950037079 0.228171946501265
6435.79819651442 0.262829037107562
5903.8347016655 0.225038580227455
6417.13656276388 0.212101886779121
7393.5350146607 0.26807771436007
5900.53202534784 0.358653415255866
8343.22917557646 0.300684709109264
10061.3484487205 0.337437226784336
9741.5914350334 0.218491543135127
8775.84152568813 0.315316895504486
8201.657306087 0.329185773291569
7850.58288907796 0.286784908797788
8173.76282770417 0.265456666508081
10655.7448074792 0.201731390815102
11360.1149274336 0.269236614008779
11159.9467525376 0.324707419295589
10007.2944935181 0.292192327070131
11251.5061704005 0.339314222509754
8930.17622579786 0.518322810061019
9862.76776338329 0.573123789593538
13947.5549086692 0.537994569408792
18415.9178040866 0.367921100451783
18142.6636556605 0.325436681932756
17278.5243934928 0.325194659088175
15053.3468087467 0.258200233002934
14837.3933151411 0.257422182472126
14317.6560727115 0.216906737728568
11577.5157433802 0.318928035280458
10715.3544898533 0.376686694705792
8443.39841817009 0.345640239277238
11029.0760311608 0.339276424064417
14376.7996996616 0.428586054673431
13485.0167705156 0.366076539053774
11696.8276294783 0.544015700160315
8062.30354499797 0.612034026839393
5852.80712548135 0.518412072002983
6703.33729243498 0.504614448285874
5735.17485066441 0.331207166195439
5567.92943924817 0.327540060569105
5446.55240934025 0.331560341051866
5110.78225031301 0.278168108889837
6768.81487115366 0.319015744327897
6350.77408097 0.511307830183377
5217.5135106242 0.617714957749843
5237.8038505196 0.463921446676538
7122.88271513216 0.446512337930953
6222.08158741368 0.352045168892506
6374.3878480572 0.408774647428267
6106.04089669808 0.291462728000229
6249.14252242554 0.268974635538075
6316.52070511155 0.358118484942598
6942.79688058175 0.378131772159213
6883.45263210158 0.318238759229408
10362.9676682198 0.324330016612821
10038.1739920638 0.287140274491385
6726.66232192195 0.404563120839869
9316.56622048197 0.467921428566328
13118.9208068336 0.452627538151219
13694.7911377207 0.351205069479007
19730.5513380304 0.328969153047437
19123.7179333733 0.307373113164487
18883.8414982235 0.360135799048808
12792.4259980346 0.391728508390152
18075.7761247987 0.542565642220367
18046.8220513045 0.457862412924784
19144.7854671639 0.417763376768126
13643.0445217134 0.359585052785049
8267.66729877188 0.422188669697336
6873.24751257719 0.342894341700871
5102.15296217471 0.414525811649554
6181.88353219358 0.415297700945485
5587.94410416026 0.566483741017458
5591.67864968422 0.347093820021253
6239.67188383308 0.385064862695993
6227.60537438936 0.584973330137347
5708.39393562351 0.533593614815764
7015.16590817517 0.342083308435576
8561.19706384628 0.507695873676364
6594.7401160832 0.386179879405818
9741.11633663608 0.375911516200675
9287.43779165789 0.490899859690363
9901.28396730698 0.536082553476672
12456.8186935441 0.395673498628443
11901.4475937173 0.42805521975944
9729.95951847964 0.393967009528768
7920.64950316569 0.517211666777479
7936.19056578539 0.52514078533069
6806.85503870328 0.567519470595125
5965.33295188122 0.416035587949612
5529.8928582306 0.264026442869569
5128.52243656791 0.295022174072633
6999.55983600826 0.406578492367389
5866.8257399903 0.394406281753577
5597.20879366731 0.469082170967268
8426.81865771824 0.374301256087281
5320.23879502971 0.396918449480245
7068.35335480419 0.406578357748385
6275.72655089145 0.493903867374796
6198.14959995715 0.533849518966784
6141.91764131485 0.39963383847024
5989.5081147648 0.345441080365501
5790.26944820047 0.288145322480882
5385.59614817461 0.300829942041294
6726.71019269749 0.273829137874214
5261.09312057301 0.233025657713629
6055.74300681178 0.240424500709011
7902.14803266313 0.245630198052699
9050.41365913229 0.210360564764827
10359.2471355695 0.220042013061277
9753.24458758335 0.189541900587773
7308.42600370896 0.182196687133579
5561.71827660288 0.187950338848316
5577.98582420077 0.182633021803761
5275.71051746756 0.204612345863085
6023.35377711373 0.236195229277447
7604.33437366689 0.213482196676831
7349.46610915133 0.238317996804365
6036.58741376716 0.240938318689609
5794.05007735762 0.226746858768861
5243.65429235774 0.242187238746474
5130.1169960349 0.214645047700481
6119.31325459864 0.229139511960157
5642.86484295192 0.251517015969329
5289.96959249189 0.278678908234476
7188.9981872269 0.257502426666185
6334.52558178596 0.325556137127975
6238.75200355724 0.281071619935444
7256.70324624739 0.368417820287096
5391.8619599955 0.444619107005029
5329.98739604945 0.622607529359613
6640.21881703935 0.550442191159499
6391.55772807938 0.646579454673688
7870.22039083183 0.562156244679059
6657.09433498862 0.483948986394432
6786.19739586601 0.51349956179427
11796.8358769218 0.406529051185946
15992.2286781593 0.357095166992909
15140.2454115123 0.478566347407459
18107.6708755989 0.517845940464169
16423.2302845869 0.475260004171773
19277.9916766482 0.610398578644743
16593.2994673306 0.774655808606845
16847.2433298421 0.731486106531393
16233.8108354108 0.449047872781049
11183.6464780054 0.434215037473532
13469.9173344034 0.554067924690377
13137.0707283247 0.474500191623089
13240.7298669385 0.388975878676396
15219.0432581867 0.451031794375237
17942.9986457364 0.364878119115501
17050.3162861496 0.394141947025803
18376.7866139485 0.427245152119535
15305.9825083073 0.407091523728821
14999.4947867034 0.382794471777221
17208.5874683812 0.518486047778544
15024.3100620186 0.567542003878766
9323.42916361022 0.579004684814482
7180.87573032852 0.810504962560252
7678.3224520669 0.995169502798344
7194.34621283356 0.895158278220773
8465.81766270934 0.76652251756596
9510.93633407274 0.841046974971906
9737.21605074743 0.728527350045602
10204.6526334363 0.596845440556612
9683.37680759018 0.597980724096106
11983.3411181133 0.814527016214364
10914.0934054879 0.803019057164235
13468.589827907 0.524180719094331
15607.665330258 0.427798567648252
15750.5570273589 0.613397327092531
15263.0413444618 0.615488181405534
12877.1458486438 0.503316110898658
12205.037789691 0.550634325078849
10098.9727730783 0.514023826932462
12354.2867949582 0.433524156054596
8792.51574701093 0.497076828000979
10370.707781648 0.398287632109813
12086.5464416362 0.510226245209945
10435.7356965027 0.352841833036264
8463.55951520354 0.337619268909766
7039.43849619311 0.418419806220529
8682.96430387164 0.381999906920326
7136.61336778869 0.576150181348379
6558.27625332424 0.460056867603101
10856.9149482322 0.373866753685719
8715.45633919521 0.322756408195247
9099.4020789771 0.468579813587033
7585.95447333034 0.383209716192991
7418.47572232982 0.312077342744527
8165.03164347186 0.341554466735525
6706.3443133207 0.238743690939191
9155.07113544039 0.223294655027644
8318.35108232735 0.222053080001697
10473.9174131856 0.234113141282073
11923.3570674056 0.204196154140862
10440.019281164 0.177733752678386
9128.20551001476 0.153358970736146
10075.4698504883 0.161446044612493
13269.6218238755 0.113647963455601
14259.8101436757 0.135331531860521
14340.2215499002 0.0863704644187971
15164.7144740172 0.10289362210988
15136.1510105394 0.105910510112776
16024.2444210007 0.130616514335504
11887.7680587672 0.112464444959816
15173.9001736115 0.123606446254475
16127.678780751 0.204033955191445
16808.5960101836 0.159072924022931
19003.2360261485 0.187499298752741
13204.7515223595 0.192757797398976
10638.8753859391 0.270537267883454
11242.7855852099 0.290832413114758
11363.5521523469 0.249195883939852
11656.4026760517 0.265591858574454
11819.7713619573 0.236857200095893
10411.4228175817 0.398526475690297
9275.13794782974 0.573924923203179
11480.2605400324 0.601750307939967
8066.02215153707 0.442908584874778
7838.23493885732 0.553315637819717
10354.5161176005 0.647633130895208
11746.8203179836 0.691105186173233
10538.6749315644 0.58781116561625
11735.0873430835 0.43025343742737
13628.5266173741 0.301282875447138
12040.4100860883 0.390580480879847
12129.0296963955 0.48701368237843
11611.0218190228 0.4882095555588
12557.1352491051 0.369388416727387
9546.04565415901 0.285605398509238
6833.54165537607 0.176343327598348
6649.94997930127 0.230781208659053
8393.54356336965 0.233933921431878
7419.54112044717 0.284508177544474
6764.75087267749 0.371100578610936
6884.58725570615 0.419510309195621
6927.5832769005 0.419184940150449
9426.73036383613 0.531067661817544
11659.2074102062 0.480573203626041
9813.40146568619 0.617437571045509
9017.5093280144 0.793920357101581
8943.10057314153 0.569894036881896
8450.80637283971 0.729353190841934
6859.54571376402 0.657173911605581
11574.921379147 0.562153060571304
14843.6272437194 0.555295241752114
11945.3639188612 0.555735159967951
19326.7222192752 0.301029969869742
15554.2411625659 0.262165249950147
17222.0259049538 0.330041303694506
15457.3639444981 0.399363806627046
16559.3078602421 0.548982448929674
15958.1941834824 0.448500423231682
16426.2443764116 0.356345730766416
18969.613807942 0.296824364004785
15611.0772729102 0.320915706537047
13628.6087806495 0.359666502164574
12282.6014115395 0.41333209152053
10695.883389514 0.338150212872594
9355.74807498422 0.270995663211308
7388.07740273994 0.247655909408022
7019.78053415528 0.203456087911835
5715.16919667829 0.199903280133786
6193.92575265132 0.267674798798337
5402.46409524387 0.337339640544394
5361.13079312003 0.331436751488954
5122.10391829017 0.29253584892815
5786.80476730636 0.38533986947644
5610.66683943309 0.657336844673358
5212.80910764472 0.417088581064935
6309.81124531393 0.45220887766078
6953.17506459183 0.348821170865343
5918.89938354321 0.318381551688804
6779.25392497944 0.455633767777078
5636.34737454873 0.384646651470411
7352.09394271662 0.359773061665135
5094.98492078398 0.365812165591186
5165.17857410076 0.505526744803163
6194.98494005254 0.46123267055417
7311.36753844475 0.440904006674595
6045.60143671441 0.549708987664541
6376.10668933923 0.468841980641363
5801.0152708164 0.383858617315427
5811.66227082804 0.333765491066316
6224.58842691973 0.429390666438454
5334.66516594765 0.390388067689826
5532.60459482876 0.350737196309872
5659.53541708732 0.308571466232262
6521.10547366081 0.355097888086709
5809.04760484769 0.332078953676817
5902.69634140053 0.227241034244556
6282.53746426652 0.284122410537104
8260.36260259635 0.29694088124654
7024.32474392997 0.463750220713886
5431.10763349405 0.571566171113352
5552.2762655539 0.55643189677622
7356.75127101322 0.663655074986108
6668.26690656213 0.549506767367395
6980.95533097704 0.608911932728011
6911.91809590925 0.505032529697428
7002.47030913268 0.479506318335754
6149.35824182679 0.565695760526903
6469.30443015193 0.532158049175798
5944.49348366566 0.588446814780487
6903.45281500549 0.545503538607707
8495.74850627945 0.558151837827772
6616.33056975721 0.478540710060537
6101.0487402368 0.24686195521626
7597.48140084505 0.427444102147822
6488.5012304677 0.442636342377332
5591.24488114849 0.410485511750455
8355.4617065386 0.466766115987696
7317.83495684683 0.47346238401041
7108.22583765162 0.403228130812992
5444.78602345362 0.553233263275142
5693.35414406725 0.40470226518729
8463.25330447189 0.38131918945371
6954.67729775544 0.448205186772362
9656.47316296673 0.392217770014747
12670.3745028399 0.415944853765811
14410.1703700017 0.348579959077046
13415.092520442 0.410200969782443
14647.7150991751 0.345491244149424
17915.5809283955 0.290381822067525
16803.2125334362 0.278481333714091
11610.5813924051 0.366354519502534
17461.9313795842 0.342953741781152
17422.5526843945 0.47006725340705
15224.4999038633 0.654317024089059
13711.6805112886 0.452277091881343
16436.7320771668 0.445124888216417
14468.6592841028 0.582313606704163
17076.029399731 0.468581902019322
14161.306101915 0.317691056794075
19241.7753130566 0.314950996359761
18844.2321428402 0.293404064271401
17755.1151742065 0.308729426832139
15119.4682379475 0.3832978747998
19807.5734696967 0.331774489489322
18306.8841451546 0.283333966129216
17363.4252705355 0.228053317894946
13164.3052337141 0.306716874502284
14997.6824352773 0.374050754075157
12692.2239834462 0.364643665135821
12582.8651749493 0.327092068297785
18863.2377058423 0.263209213863079
17770.9447000449 0.406036972322691
17507.2824169585 0.330553339163604
17269.4050527471 0.447124976002858
19817.212285966 0.663974685034283
14328.6890411315 0.688491009635861
13988.145909851 0.7436299570004
15322.4965728714 0.573682449474741
18336.648830932 0.629346211759691
16409.8691380464 0.396423365991271
19450.3319927183 0.391324134846642
12220.2063720057 0.437413620951518
14026.5781397334 0.375400161763536
18607.8338666592 0.404229950070673
15289.2390444893 0.459572561955991
16632.226360163 0.453174675404425
9748.44159772254 0.459289020499678
8282.21521737867 0.407568071333787
6643.73157521927 0.506623239031954
9576.89094325221 0.659121871244173
6029.20645572162 0.561190886496414
5718.11429165938 0.530059026118068
6516.62801684951 0.79590997922151
5369.38559243889 0.709621772264395
8411.76598612591 0.56817815624147
7727.91186619459 0.60079722294457
5459.48784163027 0.5845861583501
5519.74254055179 0.423323051247258
6085.53462792274 0.377511602560677
5869.33595319962 0.559867892551973
7512.96834365018 0.482991544658661
7144.14893972681 0.358401855988569
6099.01539918806 0.250424120309623
7230.26571077308 0.246026294794904
8351.30255864403 0.270498829126626
8205.03436947088 0.223287226483445
9518.66430326686 0.244329758872034
7279.18997396833 0.259242092001299
7940.39223042388 0.319799248499135
10366.8257654575 0.333251274093774
14239.9729623134 0.426376140208176
17119.3131623281 0.411574028678057
16502.3416992586 0.322533005577296
10508.4183660204 0.329319568194456
8812.39210125338 0.388301477813486
14077.7182252559 0.488605227426737
10752.4705282158 0.408794287201311
11774.9227720966 0.484357620897305
10249.4629223032 0.36906512874996
11277.6161223045 0.369234471367317
7007.0376951692 0.308298944791143
8477.49444460221 0.249801903736458
8693.82536943393 0.287345406875162
7272.80613345157 0.36281053348679
8330.4573772803 0.316520817584787
6973.66072192518 0.443151324361076
6219.68593624707 0.395427586609319
10084.9633904867 0.416425542767185
13391.5779218583 0.506762374765783
13308.6958569894 0.504502632410864
11253.353700053 0.492245453636125
14143.3078449852 0.585945583589305
14467.2546631063 0.555165915186744
18337.2538452951 0.509197269150521
17836.0157702984 0.36657671856286
16725.9115202981 0.284741615478499
18779.7173908448 0.357363056168644
11966.6990821469 0.408359471524451
12163.9912483244 0.384038878393799
11000.4371053109 0.403510850085636
7656.69332907763 0.594201941418157
6244.43756409525 0.464395592051697
5026.32563670356 0.479547039596199
6096.66211321212 0.458274543329327
6986.87470258398 0.329560693817655
5470.21977399352 0.25520049288406
6258.63708412094 0.23692641195282
6576.19974477892 0.236405956471962
6724.40910154777 0.257488026142582
7619.37152967333 0.432577671756133
6999.18115115254 0.452389510439737
8752.27821919124 0.365691875547547
11065.902391306 0.321631646629131
11182.0034237479 0.260977623358837
11738.2408201834 0.209961432476519
9056.25981367689 0.140682220197896
10760.8738462134 0.143297794671704
11722.8114489597 0.102636447593608
9689.55711804505 0.105242978815196
11028.9026581728 0.0809654118748591
14518.1427587823 0.0557176355501134
16675.0253840036 0.074839498131432
18721.257121025 0.0937569628141767
17635.4968303503 0.102587397742778
15890.4503790128 0.0842049896342559
14526.9749149328 0.0617364428668563
15668.6655630443 0.0437131896193173
12719.6093601632 0.0336800666938081
7839.18020163797 0.0572160986783887
6308.44039152963 0.042952139973745
5490.90107676555 0.0302655696548123
5407.81593275251 0.027309116334848
8217.3269710458 0.0361708178155253
11958.6154715159 0.0437451304762074
10348.352159948 0.0486143832519704
11677.8539405196 0.0474019513910591
18558.3760248492 0.0514696174185405
16886.25098089 0.0457902650994601
10366.7919447084 0.0640827666543551
11682.9789294344 0.0653387225535096
14122.9330449691 0.0585508642116312
9790.24200525339 0.0477831535653627
8773.3451921455 0.0690123740677365
9730.89305926283 0.0621551348265778
11706.906442383 0.0560853082821339
7224.27150668791 0.0544426127894827
7587.4037396692 0.0679764481225267
6618.09023072888 0.0811140607770748
8552.53287425951 0.0473239691935033
9225.67054103321 0.0462995477663354
11788.0467497474 0.0300512905864688
10379.282610217 0.0298417728949954
14757.6665194969 0.0181687414054886
11168.4059103087 0.0134879572611916
12166.2833865986 0.0235338177835338
9491.4367184285 0.0256719396043196
8692.32699199702 0.0317693401704508
7537.89611148377 0.0392686974743927
6338.39534268715 0.0408063961169913
6232.4622099796 0.0335979189472851
5420.56042483947 0.0369400445008745
6082.4856966919 0.0295077358075757
9830.14174257003 0.0385983552917207
9594.55434042133 0.0371481461800157
9053.9582588633 0.0244011801378493
8718.02993451132 0.0335973920420604
11365.9529076027 0.0534647628468629
9362.54713535535 0.036528188313071
8904.2788030255 0.0332591004126869
5246.04669532567 0.0445150019343889
6521.75320542717 0.0319279037731213
7214.53081788321 0.0384173930684296
6572.98231864964 0.0409420610726778
7891.85412571853 0.0504400876867171
7225.60190772177 0.0617305187840828
6544.15197474804 0.0720819399230231
5639.64686950111 0.0420624988274587
5941.42467785349 0.0411456030508025
11041.0419988796 0.0338144874800698
8211.87626373233 0.0330479076550007
5075.38411392216 0.03179335143346
6017.91946891999 0.0487590405262469
9823.05659323556 0.0412696122053709
8211.65430955643 0.0644742159303833
10519.5660646338 0.0679735394153663
11375.120242062 0.0833427722433581
7502.62580096429 0.0873676033822079
7571.62347580847 0.108555047205466
7287.20765549832 0.107074275358642
6029.50179705729 0.160493796483491
5648.13345438465 0.249491815836893
5416.72756423692 0.276682795132882
5398.78345821353 0.270432902320751
5801.32445536419 0.294221447385754
5962.86396623026 0.459955960127195
5844.18746364224 0.370338243102025
7759.79776471693 0.393131140638301
7022.11993015611 0.294605404565919
8883.27077068013 0.276138305313124
9590.14403433313 0.285840020426268
11306.0137397321 0.412958557889187
11679.584766951 0.431502400749997
10369.9180081243 0.48200842448935
12043.358534788 0.402366550122892
12739.1177350585 0.436809252411247
8569.27422561776 0.367849774959779
7963.53344228905 0.356550995992841
5749.57081909314 0.493760614532928
7074.34017196652 0.477142653583125
6640.54762465503 0.399292179931823
5183.30619572538 0.362714945007452
5795.84313331322 0.451081761585773
6962.92275959842 0.440081211502822
7048.82418864949 0.364640487189498
8767.03250368471 0.343915308009361
10115.03586461 0.308999758455732
10343.3536626724 0.375893441132728
12066.3239984497 0.460404355802533
16015.0164610663 0.421123705671032
15143.069441716 0.3492334528025
10737.7943961544 0.3837754260432
14341.1573650533 0.664182393541852
10968.4067495537 0.869290104777759
9610.57359641506 0.771327040036148
6791.93885049719 0.493378415475259
6746.26249462058 0.565958875475796
6557.41599533444 0.661449100512903
6821.10707862202 0.693513525449731
8093.23088842419 0.711338100079054
8367.21083267151 0.582230611772155
9535.68298885056 0.592228673076842
9073.29958045372 0.494184954240291
10155.7888492111 0.482031597695125
8918.14834760367 0.358260182859115
7127.64722851626 0.503932254103276
5611.38591604101 0.370847960374414
6917.24411537698 0.336148516388884
5888.91476103627 0.191080794346013
5176.39291894067 0.225090663137135
6888.04236859084 0.206326714683302
8271.58680082348 0.260636363510777
9083.36056406308 0.49772783033086
11016.8819852915 0.515799503416311
12214.8949185693 0.486483087869595
15456.8553722974 0.428129606349173
14915.758990744 0.525284227437957
12790.9383569822 0.527303381817785
8887.08595779709 0.512521429773602
10529.9737633226 0.501320648207601
10873.2242011046 0.434631068952002
7331.09210587379 0.412355994893066
10906.3834833826 0.337982842572308
10678.0673688298 0.238568526344026
10123.6428562654 0.234105098017277
15640.1924563017 0.254795721399772
17288.4701816663 0.254901264166481
18902.3246916414 0.236131099939629
17982.0223608125 0.306661482875867
12197.216005828 0.409268951578576
10245.4768726046 0.355603851457591
10011.8589637302 0.458921131935568
12336.0327931607 0.446329500877507
15995.7180159805 0.515597641761204
15654.9418943064 0.384807300507691
17276.8414238415 0.512442641910251
18483.7602613791 0.49305047424091
14505.8549058656 0.507466891082689
14285.5144570855 0.610718234020439
14590.4410591948 0.623292087902113
13373.5069309086 0.673708543938462
8580.89531169803 0.496990255713937
8823.11468399893 0.404839275990517
9955.42422161811 0.381573008031209
13237.9479018528 0.358418006091363
11606.129526619 0.42017365500965
11838.2445755459 0.501231340789257
15097.7693855636 0.51018571897665
10272.3696193451 0.491397922626964
11274.5754636354 0.54216285255482
11419.6635056268 0.567119163233474
10138.461796382 0.42897785456213
10912.2254761175 0.30253355940505
13908.0591254363 0.428085418662673
17576.1226783368 0.432171151335069
12724.45542438 0.516877911288123
9802.74822525621 0.487247070052261
9825.07917299568 0.610891454871215
13527.334557115 0.487660427069666
11010.554618046 0.634058212108245
11250.8279345119 0.642606404379672
5635.91496179049 0.560015731508043
6009.99390181243 0.55333503802636
6952.93066077522 0.69632483017821
6629.12754387735 0.578789747402262
9683.5888814143 0.538750257146612
9472.65368989872 0.550021745848431
9691.42337246284 0.609813593586975
13004.7049073748 0.459018204925832
14660.3750417697 0.484802195989059
12335.5445434774 0.532888222123221
12548.479741601 0.618209583888004
9777.82321041546 0.386507271753873
8141.11212110238 0.364082594604064
11276.3466646655 0.276893608384474
12789.191637578 0.263951606543956
19917.566411328 0.393536463070073
14823.6105836757 0.389626074653373
14640.2592316661 0.399440711987517
17040.7747717646 0.2648417584845
13610.8788604793 0.255212651633901
14477.0963046692 0.242725312323351
13619.556806187 0.255295214902634
16126.1782095439 0.341553148335854
14329.9095825987 0.469176838926234
15439.0409474633 0.490287084705907
18934.8982996379 0.394534747116657
16225.0290164144 0.309663547424372
17735.0516638973 0.322028020367949
14690.442609916 0.438900642744474
18882.1676173159 0.436048102241909
14703.258745104 0.387501300635367
13040.0725745947 0.297360237923578
11572.5841250622 0.270239054419987
10743.4293160236 0.166514104741958
13222.6033087135 0.144088648492731
12361.9521268432 0.178379120755185
13997.0471430547 0.188258924160966
13969.3904295568 0.176352832048531
9084.94978020066 0.22460332849108
11395.8210171311 0.18607446874759
9994.0034561998 0.191163124210432
9260.38992050115 0.187058848241855
9848.94327914556 0.295304951132693
11808.7912678414 0.343601333433213
11530.9096500095 0.411805835554284
10966.2873841178 0.387029979202301
14337.8574130262 0.417747755911578
11292.1871118469 0.395228554449005
13259.0574438537 0.544587906439574
19465.035797116 0.505452075881161
14475.5663987998 0.545196948414109
14975.0854190248 0.635404144174541
19246.9185565051 0.386743486099879
16605.3199421589 0.316778587667304
11727.0719182852 0.29903766289461
10368.6211707857 0.366764335593015
10567.8203809507 0.596588768317932
11207.7872238443 0.611523737232217
11588.6542293202 0.557252409289593
13295.1703503367 0.56715177806986
15772.4549727843 0.484286779571249
16563.1558956444 0.422231450320599
12474.8962724647 0.610085110367923
9649.56922327171 0.532559756602624
9937.14889969714 0.647651072527277
11351.1413259049 0.777540068971667
10275.7114606688 0.629935750416667
8097.25237291954 0.539528850413113
9833.61452928368 0.409377152649855
9895.48967009904 0.533301708591508
9124.95648903673 0.502292857380083
8653.49159023587 0.531358171815972
10118.131162561 0.446205149600753
7281.02631961605 0.43502716096363
6235.72447304062 0.419981284987518
5889.9753262183 0.427789972004826
5902.2625280794 0.456546991793205
5703.70234443325 0.285752274896681
6251.63241577148 0.248699348072274
9947.74843908501 0.326422704519539
9893.80911886157 0.401849193981084
8683.20947109973 0.362445854557514
5369.20653127266 0.29595370621826
5217.08853601703 0.374615898026878
5578.39409307954 0.35937072996677
5184.64281369268 0.504023567183968
5385.97165194232 0.450107845993782
6419.80716303341 0.507701871335447
5618.51864225952 0.601697882774471
6196.431809141 0.438804367157358
8717.03879684736 0.380491295095848
9683.53865551651 0.321810406149587
6321.26193668544 0.373310474365416
6188.42930742705 0.324593730455448
5858.01174926278 0.403611912689189
6457.05266146761 0.530930842375551
9464.56072154625 0.478002716336952
10652.7553034883 0.572643988801909
8496.85702901684 0.528343499512998
5902.94489280368 0.532622541695248
6067.50189628551 0.396410292647773
7557.67444274084 0.54060000820564
6437.38732121398 0.483587349705199
6633.28421315046 0.596236221729742
7913.87853552175 0.562502453197191
9965.98965406628 0.440754127115024
9694.16200473274 0.350333770198677
13857.5868530777 0.304375729284166
12448.4858644578 0.259633872440117
14080.0674860442 0.262414521059561
12063.2159800174 0.28110690754092
13023.4591384688 0.320985497195676
11664.6998896478 0.342685113972039
10154.0800897039 0.31169571983116
8516.78095529825 0.312275264591335
8269.20251975299 0.316536285974884
10681.5699070473 0.31905319293342
9336.33141841225 0.290274940319011
12131.8080203854 0.35189673367777
15589.6516999932 0.482746605648244
18837.68259515 0.574464738362911
16678.4330368301 0.639184589750914
14714.25400242 0.477092395142418
16361.5128568557 0.390224826377382
14962.9764357408 0.299938895050428
11895.5991632549 0.43130141337147
12932.266313016 0.503498696721022
9861.49929172974 0.512226150015402
5135.49161908942 0.476603443261799
7238.34721939517 0.341396799901431
6797.43822194619 0.344021646691151
7018.02142916611 0.327209526182274
5809.80992800302 0.422979398632767
6298.65086265718 0.46562111693971
5667.76414168322 0.614884705124664
5427.68210281211 0.503228008524122
5165.27482043537 0.381164036443931
6196.3557778596 0.319317363081812
6411.5438345293 0.377455403200296
11332.3848313408 0.363578083672324
14940.3301595521 0.370355757221354
9954.36948605666 0.468029573844263
10015.4026660021 0.473255515324094
11849.8677880196 0.452424334997509
13509.6503694863 0.501798397143765
10026.1992602912 0.399491393480151
6820.37808252359 0.592276981595239
7092.33129808612 0.734251873106968
7110.75099405247 0.598525946707116
10686.3712874567 0.633302057348795
7654.09828235936 0.667476784075364
11570.8899564325 0.722618675479871
12324.5940641505 0.654911334839857
13925.8432544268 0.747864157286121
17616.6907414152 0.640184289038189
19680.6441142342 0.520490034486473
14004.649052527 0.406924412055956
8826.67730555302 0.404930124796061
7213.48779518261 0.459764479015441
6743.92119807296 0.467957899047867
7410.26282797895 0.379510797635608
5299.85906260692 0.44913338934187
5030.71616762014 0.428134111573412
6257.12985519203 0.420515491199213
5725.97575727608 0.499665810147101
7568.29533302097 0.531982794226118
9933.40694119754 0.421113352311841
14307.8335093336 0.338308344054896
19395.5031320381 0.272881117578548
19855.4225602581 0.288446215827361
16433.5375463229 0.240115425547389
16582.4021190916 0.256801015282555
15207.2723281873 0.358782335628255
10648.1357030589 0.375565541044105
13718.2011108939 0.380652077655158
16774.5441871464 0.367199149275825
10730.5472301604 0.280375018685213
10982.1729596665 0.250621827990486
11285.3377287385 0.257722028063756
13217.6291133138 0.409909785168781
9664.88774398738 0.339798243227666
10108.6942542984 0.322171528221797
9394.44152700834 0.480302378236415
8598.4290619557 0.710637152764234
6456.11497119034 0.519829592082803
13339.0598946305 0.362537647440865
12353.0498869 0.2159272068369
12527.6222690309 0.427610907026767
17890.4189116029 0.529543799028662
15518.3056701374 0.527006302950013
15062.4865859543 0.482793258229331
15487.5309071673 0.44691846130417
19362.375985021 0.567106593007361
14568.3221113852 0.444265331825017
17739.8866837817 0.559127290692295
16817.3222083668 0.487739990932049
